
REPORT_NAME,REPORT_SUB_TYPE,VERSION,DESTINATION_TABLE,TRANSACTION_TYPE,ROW_FILTER_TYPE,IS_ACTIVE,IS_NEW
PREDISPATCH,REGION_SOLUTION,8,PREDISPATCHREGIONSUM,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,SCENARIO_DEMAND,1,PREDISPATCHSCENARIODEMAND,INSERT,,1,0
PREDISPATCH,SCENARIO_DEMAND_TRK,1,PREDISPATCHSCENARIODEMANDTRK,INSERT-UPDATE,LASTCHANGED,1,0
PREDISPATCH,UNIT_SOLUTION,3,PREDISPATCHLOAD,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,UNIT_SOLUTION,4,PREDISPATCHLOAD,UPDATE-INSERT,LASTCHANGED,1,0
PRICELOAD,CONSTRAINTRELAXATION,1,CONSTRAINTRELAXATION_OCD,INSERT-UPDATE,LASTCHANGED,1,0
PRICELOAD,CONSTRAINT_FCAS_OCD,1,DISPATCH_CONSTRAINT_FCAS_OCD,INSERT-UPDATE,LASTCHANGED,1,0
PRICELOAD,PRICE_REVISION,1,DISPATCH_PRICE_REVISION,INSERT,,1,0
PRUDENTIAL,COMPANY_POSITION,1,PRUDENTIALCOMPANYPOSITION,INSERT,,1,0
PRUDENTIAL,RUNTRK,1,PRUDENTIALRUNTRK,INSERT-UPDATE,LASTCHANGED,1,0
RESERVE_DATA,RESERVE,1,RESERVE,INSERT-UPDATE,LASTCHANGED,1,0
ROOFTOP,ACTUAL,1,ROOFTOP_PV_ACTUAL,INSERT,,1,0
ROOFTOP,ACTUAL,2,ROOFTOP_PV_ACTUAL,INSERT,,1,0
ROOFTOP,FORECAST,1,ROOFTOP_PV_FORECAST,INSERT,,1,0
SETCFG,REALLOCATION,1,REALLOCATION,INSERT-UPDATE,LASTCHANGED,1,0
SETCFG,REALLOCATION,2,REALLOCATION,INSERT-UPDATE,LASTCHANGED,1,0
SETCFG,REALLOCATIONINTERVAL,1,REALLOCATIONINTERVAL,INSERT-UPDATE,LASTCHANGED,1,0
SETCFG,SAPS_SETT_PRICE,1,SETCFG_SAPS_SETT_PRICE,INSERT,,1,0
SETTLEMENTS,ANCILLARY_SUMMARY,5,SET_ANCILLARY_SUMMARY,INSERT,,1,0
SETTLEMENTS,CPDATA,7,SETCPDATA,INSERT,,1,0
SETTLEMENTS,CPDATAREGION,5,SETCPDATAREGION,INSERT,,1,0
SETTLEMENTS,DAYTRACK,6,DAYTRACK,INSERT,,1,0
SETTLEMENTS,ENERGY_GENSET_DETAIL,1,SET_ENERGY_GENSET_DETAIL,INSERT,,1,0
SETTLEMENTS,ENERGY_REGION_SUMMARY,1,SET_ENERGY_REGION_SUMMARY,INSERT,,1,0
SETTLEMENTS,ENERGY_TRANSACTION,1,SET_ENERGY_TRANSACTIONS,INSERT,,1,0
SETTLEMENTS,ENERGY_TRAN_SAPS,1,SET_ENERGY_TRAN_SAPS,INSERT,,1,0
SETTLEMENTS,FCASREGIONRECOVERY,6,SETFCASREGIONRECOVERY,INSERT,,1,0
SETTLEMENTS,FCASREGIONRECOVERY,5,SETFCASREGIONRECOVERY,INSERT,,1,0
SETTLEMENTS,FCAS_PAYMENT,6,SET_FCAS_PAYMENT,INSERT,,1,0
SETTLEMENTS,FCAS_RECOVERY,8,SET_FCAS_RECOVERY,INSERT,,1,0
SETTLEMENTS,FCAS_RECOVERY,7,SET_FCAS_RECOVERY,INSERT,,1,0
SETTLEMENTS,GENDATA,6,SETGENDATA,INSERT,,1,0
SETTLEMENTS,GENDATAREGION,5,SETGENDATAREGION,INSERT,,1,0
SETTLEMENTS,INTRAREGIONRESIDUES,5,SETINTRAREGIONRESIDUES,INSERT,,1,0
SETTLEMENTS,INTRAREGIONRESIDUES,6,SETINTRAREGIONRESIDUES,INSERT,,1,0
SETTLEMENTS,IRAUCSURPLUS,6,SETIRAUCSURPLUS,INSERT,,1,0
SETTLEMENTS,IRNSPSURPLUS,6,SETIRNSPSURPLUS,INSERT,,1,0
SETTLEMENTS,IRPARTSURPLUS,6,SETIRPARTSURPLUS,INSERT,,1,0
SETTLEMENTS,IRSURPLUS,6,SETIRSURPLUS,INSERT,,1,0
SETTLEMENTS,LOCALAREAENERGY,1,SETLOCALAREAENERGY,INSERT,,1,0
SETTLEMENTS,LOCALAREATNI,1,SETLOCALAREATNI,INSERT,,1,0
SETTLEMENTS,LSHEDPAYMENT,5,SETLSHEDPAYMENT,INSERT,,1,0
SETTLEMENTS,MARKETFEES,6,SETMARKETFEES,INSERT,,1,0
SETTLEMENTS,MARKETFEES,7,SETMARKETFEES,INSERT,,1,0
SETTLEMENTS,NMAS_RECOVERY,3,SET_NMAS_RECOVERY,INSERT,,1,0
SETTLEMENTS,NMAS_RECOVERY,2,SET_NMAS_RECOVERY,INSERT,,1,0
SETTLEMENTS,NMAS_RECOVERY_RBF,1,SET_NMAS_RECOVERY_RBF,INSERT,,1,0
SETTLEMENTS,REALLOCATIONS,5,SETREALLOCATIONS,INSERT,,1,0
SETTLEMENTS,RECOVERY_ENERGY,1,SET_RECOVERY_ENERGY,INSERT,,1,0
SETTLEMENTS,RECOVERY_ENERGY,2,SET_RECOVERY_ENERGY,INSERT,,1,0
SETTLEMENTS,RESTARTPAYMENT,6,SETRESTARTPAYMENT,INSERT,,1,0
SETTLEMENTS,RPOWERPAYMENT,6,SETRPOWERPAYMENT,INSERT,,1,0
SETTLEMENTS,SET_FCAS_REGULATION_TRK,2,SET_FCAS_REGULATION_TRK,INSERT,,1,0
SETTLEMENTS,SMALLGENDATA,1,SETSMALLGENDATA,INSERT,,1,0
SETTLEMENTS,SUBST_DEMAND,1,SET_SUBSTITUTE_DEMAND,INSERT,,1,0
SETTLEMENTS,SUBST_RUN_VERSION,1,SET_SUBST_RUN_VERSION,INSERT,,1,0
SETTLEMENTS,WDR_RECON_DETAIL,1,SET_WDR_RECON_DETAIL,INSERT,,1,0
SETTLEMENTS,WDR_TRANSACT,1,SET_WDR_TRANSACT,INSERT,,1,0
SETTLEMENTS_CONFIG,WDRRR_CALENDAR,1,SETCFG_WDRRR_CALENDAR,INSERT,,1,0
SETTLEMENTS_CONFIG,WDR_REIMBURSE_RATE,1,SETCFG_WDR_REIMBURSE_RATE,INSERT,,1,0
SETTLEMENT_CONFIG,ANCILLARY_RECOVERY_SPLIT,2,ANCILLARY_RECOVERY_SPLIT,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,ANCILLARY_RECOVERY_SPLIT,1,ANCILLARY_RECOVERY_SPLIT,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,MARKETFEE,1,MARKETFEE,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,MARKETFEE,2,MARKETFEE,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,MARKETFEEDATA,1,MARKETFEEDATA,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,MARKETFEETRK,1,MARKETFEETRK,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,MARKET_FEE_CAT_EXCL,1,MARKET_FEE_CAT_EXCL,INSERT,,1,0
SETTLEMENT_CONFIG,MARKET_FEE_CAT_EXCL_TRK,1,MARKET_FEE_CAT_EXCL_TRK,INSERT,,1,0
SETTLEMENT_CONFIG,MARKET_FEE_EXCLUSION,1,MARKET_FEE_EXCLUSION,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,MARKET_FEE_EXCLUSION_TRK,1,MARKET_FEE_EXCLUSIONTRK,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,PARTICIPANT_BANDFEE_ALLOC,1,PARTICIPANT_BANDFEE_ALLOC,INSERT,,1,0
SETTLEMENT_CONFIG,RESIDUECONTRACTPAYMENTS,1,RESIDUECONTRACTPAYMENTS,INSERT,,1,0
SETTLEMENT_CONFIG,SETCFG_PARTICIPANT_MPF,1,SETCFG_PARTICIPANT_MPF,INSERT-UPDATE,LASTCHANGED,1,0
SETTLEMENT_CONFIG,SETCFG_PARTICIPANT_MPFTRK,1,SETCFG_PARTICIPANT_MPFTRK,INSERT-UPDATE,LASTCHANGED,1,0
SPDCPC,NULL,2,SPDCONNECTIONPOINTCONSTRAINT,INSERT,,1,0
SPDICC,NULL,1,SPDINTERCONNECTORCONSTRAINT,INSERT,,1,0
SPDRC,NULL,2,SPDREGIONCONSTRAINT,INSERT,,1,0
STPASA,CASESOLUTION,3,STPASA_CASESOLUTION,INSERT,,1,0
STPASA,CONSTRAINTSOLUTION,3,STPASA_CONSTRAINTSOLUTION,INSERT,,1,0
STPASA,INTERCONNECTORSOLN,3,STPASA_INTERCONNECTORSOLN,INSERT,,1,0
STPASA,REGIONSOLUTION,6,STPASA_REGIONSOLUTION,INSERT,,1,0
STPASA,REGIONSOLUTION,7,STPASA_REGIONSOLUTION,INSERT,,1,0
TRADING,AVERAGEPRICE30,1,AVERAGEPRICE30,INSERT-UPDATE,LASTCHANGED,1,0
TRADING,INTERCONNECTORRES,2,TRADINGINTERCONNECT,INSERT,,1,0
TRADING,PRICE,3,TRADINGPRICE,INSERT-UPDATE,LASTCHANGED,1,0
TRADING,PRICE,2,TRADINGPRICE,INSERT-UPDATE,LASTCHANGED,1,0
TRADING,REGIONSUM,4,TRADINGREGIONSUM,INSERT,,1,0
TRADING,UNIT_SOLUTION,1,TRADINGLOAD,INSERT,,1,0
TRADING,UNIT_SOLUTION,2,TRADINGLOAD,INSERT,,1,0
VOLTAGE_INSTRUCTION,INSTRUCTION,1,VOLTAGE_INSTRUCTION,INSERT,,1,0
VOLTAGE_INSTRUCTION,INSTRUCTION,2,VOLTAGE_INSTRUCTION,INSERT,,1,0
VOLTAGE_INSTRUCTION,TRACK,2,VOLTAGE_INSTRUCTION_TRK,INSERT,,1,0
VOLTAGE_INSTRUCTION,TRACK,1,VOLTAGE_INSTRUCTION_TRK,INSERT,,1,0
BIDS,BIDOFFERPERIOD,3,BIDOFFERPERIOD,INSERT,,1,0
BIDS,BIDOFFERPERIOD_SPARSE,2,BIDOFFERPERIOD,INSERT,,1,0
BIDS,MNSP_BIDOFFERPERIOD,2,MNSP_BIDOFFERPERIOD,INSERT,,1,0
BILLING,ASRECOVERY,10,BILLINGASRECOVERY,INSERT,,1,0
BILLING,FCAS_REG_AMT,1,BILLING_FCAS_REG_AMT,INSERT,,1,0
BILLING,FCAS_REG_RESIDAMT,1,BILLING_FCAS_REG_RESIDAMT,INSERT,,1,0
BILLING,FPP,1,BILLING_FPP,INSERT,,1,0
DISPATCH,REGIONSUM,9,DISPATCHREGIONSUM,INSERT,,1,0
FPP,HIST_REGION_PERFORMANCE,1,FPP_HIST_REGION_PERFORMANCE,INSERT,,1,0
P5MIN,REGIONSOLUTION,10,P5MIN_REGIONSOLUTION,INSERT,,1,0
PD7DAY,PRICESOLUTION,2,PD7DAY_PRICESOLUTION,INSERT,,1,0
PDPASA,DUIDAVAILABILITY,1,PDPASA_DUIDAVAILABILITY,INSERT,,1,0
PREDISPATCH,REGION_SOLUTION,9,PREDISPATCHREGIONSUM,UPDATE-INSERT,LASTCHANGED,1,0
SETTLEMENTS,DAYTRACK,7,DAYTRACK,INSERT,,1,0
SETTLEMENTS,FCAS_CLAWBACK_REQ,1,SET_FCAS_CLAWBACK_REQ,INSERT,,1,0
SETTLEMENTS,FCAS_CLAWBACK_RUN_TRK,1,SET_FCAS_CLAWBACK_RUN_TRK,INSERT,,1,0
SETTLEMENTS,FCAS_CLAWBACK_UNITSOL,1,SET_FCAS_CLAWBACK_UNITSOLN,INSERT,,1,0
SETTLEMENTS,FCAS_RECOVERY,9,SET_FCAS_RECOVERY,INSERT,,1,0
SETTLEMENTS,FCAS_REG_AMT,1,SET_FCAS_REG_AMOUNT,INSERT,,1,0
SETTLEMENTS,FCAS_REG_DEF_AMT,1,SET_FCAS_REG_DEF_AMT,INSERT,,1,0
SETTLEMENTS,FCAS_REG_DEF_RESIDAMT,1,SET_FCAS_REG_DEF_RESIDAMT,INSERT,,1,0
SETTLEMENTS,FCAS_REG_RESIDAMT,1,SET_FCAS_REG_RESIDAMT,INSERT,,1,0
SETTLEMENTS,FPP,1,SET_FPP,INSERT,,1,0
SETTLEMENTS,SET_FCAS_REGULATION_TRK,3,SET_FCAS_REGULATION_TRK,INSERT,,1,0
STPASA,DUIDAVAILABILITY,1,STPASA_DUIDAVAILABILITY,INSERT,,1,0
